Data,Anúncios comerciais (minutos),Tempo de anúncios (em seg.) por hora,Média de espectadores,Mensagens do chat,Participantes do chat,Visualiz. de clipes,Clipes criados,Seguidores,Espectadores de hospedagem e raids (%),Visualiz. ao vivo,Máximo de espectadores,Minutos assistidos,Minutos transmitidos,Espectadores únicos,Sub-receita,Renda com o Prime,Receita de inscrições de presente,Receita de inscrições de presente de múltiplos meses,Receita de Bits,Receita de anúncios,Receita das vendas de jogos,Receita de extensões,Receita de patrocínios,Receita de outras interações com Bits,Inscrições Prime,Total de inscrições pagas,Inscritos Grupo 1,Inscritos Grupo 2,Inscritos Grupo 3,Total de inscrições de presente,Inscrições Grupo 1 de presente,Total de inscrições de presente de múltiplos meses,Inscrições de presente de múltiplos meses do Grupo 1,Inscrições de presente de múltiplos meses do Grupo 2,Inscrições de presente de múltiplos meses do Grupo 3
Wed Dec 22 2021,27,388.8,16.14,557,28,20,3,1,13.11,378,42,4050,250,153,0,0.99,0.84,0,0,0.12,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0
Thu Dec 23 2021,18,316.1,11.54,585,25,1,2,0,0,151,19,2377,205,102,0.72,0.5,0,0,1,0.2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
Fri Dec 24 2021,3,540,16.75,73,14,0,1,1,0,15,20,335,20,12,0.39,0.5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Sat Dec 25 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Sun Dec 26 2021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Dec 27 2021,18,362.01,15.5,404,24,0,2,4,5.44,197,66,2759,179,143,0.47,0,0,0,0,0.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tue Dec 28 2021,18,308.57,14.92,357,26,0,1,3,11.31,185,31,3149,210,135,0.98,0,0,0,0.01,0.28,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Wed Dec 29 2021,33,330,23.12,823,58,3,6,12,19.75,554,94,8346,360,426,1.74,0.99,0,0,0.01,0.92,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0
Thu Dec 30 2021,30,322.39,13.6,854,40,2,8,9,16.02,260,35,4556,335,180,0.48,0.5,0,0,3.15,0.26,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Fri Dec 31 2021,39,352.76,22.29,890,49,1,7,13,23.28,675,70,8848,398,492,0,0,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jan 01 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Sun Jan 02 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 03 2022,18,320.79,17.81,268,37,1,3,1,23.9,251,72,3598,202,206,0.43,0,0,0,10,0.09,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tue Jan 04 2022,18,327.27,15.15,589,38,0,3,3,8.36,215,36,3014,198,141,0.75,0,0,0,0.06,0.24,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Wed Jan 05 2022,27,356.04,72.87,1702,44,0,5,17,39.88,970,796,19967,273,838,0.73,0.51,0,0,0.05,0.06,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
Thu Jan 06 2022,24,360,24.18,879,54,27,14,2,6.42,525,150,5778,240,349,0.79,0,0,0,1.06,0.12,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Fri Jan 07 2022,12,291.89,29.71,486,31,0,3,4,11.21,413,78,4397,148,182,1.08,1.66,0,0,1.09,0.11,0,0,0,0.01,1,3,3,0,0,0,0,0,0,0,0
Sat Jan 08 2022,12,354.1,22.53,438,23,0,2,5,8.4,174,29,2749,122,135,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jan 09 2022,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 10 2022,18,360,17.85,528,33,2,8,0,6.45,277,45,3195,180,189,0.31,0,0,0,0,0.05,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tue Jan 11 2022,18,291.89,32.14,460,29,0,3,5,42.88,471,78,7167,222,373,0.47,1.02,0,0,1.73,0.11,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
Wed Jan 12 2022,27,322.92,31.92,725,39,0,3,13,29.21,621,169,9640,301,501,1.14,1.02,0,0,0,0.22,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0
Thu Jan 13 2022,39,335.89,18.01,1459,52,0,4,17,10.12,524,97,7528,418,365,0.73,0,0.39,0,10.04,0.04,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
Fri Jan 14 2022,6,415.38,15.56,232,13,16,4,0,6.3,41,19,809,52,33,1.18,1.02,0,0,0.01,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0
Sat Jan 15 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Sun Jan 16 2022,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 17 2022,15,325.3,13.34,650,32,1,1,3,5.12,166,29,2227,166,131,0.87,0,0,0,0,0.01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Tue Jan 18 2022,15,312.14,16.95,682,35,0,1,6,8.3,268,41,2915,173,194,0.32,1.02,0,0,0,0.06,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
Wed Jan 19 2022,21,331.58,14.28,880,30,1,5,1,4.07,145,22,3242,228,100,2.26,0,0,0,0,0.04,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Thu Jan 20 2022,21,366.99,12.69,501,30,1,8,6,11.48,188,25,2614,206,136,0,1.02,0,0,0.03,0.04,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Fri Jan 21 2022,21,348.39,25.31,484,35,0,0,7,22.52,401,153,5492,217,316,0.32,0,0,0,0,0.26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Sat Jan 22 2022,3,263.41,30.32,63,13,0,0,2,24.3,73,37,1243,41,54,0,1.02,0,0,0.02,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Sun Jan 23 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0.01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Mon Jan 24 2022,15,333.33,12.67,388,23,14,3,4,0,132,20,2065,162,92,0.87,0.51,0,0,0,0.06,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
Tue Jan 25 2022,18,362.01,16.4,393,28,6,3,5,15.98,179,53,2935,179,144,0.47,1.53,0,0,0,0.07,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
Wed Jan 26 2022,0,0,18.67,57,10,3,0,2,21.43,30,28,560,29,27,0.32,1.82,0.45,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
Thu Jan 27 2022,18,362.01,21.96,407,36,0,4,16,16.49,404,112,3930,179,260,0.49,0,0,0,0,0.44,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Fri Jan 28 2022,51,345.11,15.59,589,56,4,2,15,9.88,498,35,8323,532,353,1.01,0.51,0,0,5.25,0.14,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
Sat Jan 29 2022,30,313.95,51.45,524,46,0,6,17,47.61,1219,533,17750,344,1070,1.38,1.53,0,0,3.06,0.5,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0
Sun Jan 30 2022,0,0,0,1,1,4,0,1,0,2,0,0,0,1,0.48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Jan 31 2022,27,331.74,19.35,594,37,6,3,7,18.87,420,67,5671,293,335,0,0,0,0,0.15,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Feb 01 2022,33,350.44,18.12,402,24,2,5,11,18.59,398,39,6142,339,311,0.91,0,0,0,0.01,0.15,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Wed Feb 02 2022,24,333.59,12.5,466,30,1,10,9,3.41,223,39,3251,259,157,0.46,0,0,0,0,0.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Thu Feb 03 2022,24,346.99,17.18,407,32,2,3,6,8.38,305,72,4294,249,229,0.46,0,0,0,0.3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Fri Feb 04 2022,24,387.44,56.08,785,41,1,7,23,27.25,738,537,12505,223,640,0.78,0.56,2.01,0,0,0.06,0,0,0,0,1,2,2,0,0,5,5,0,0,0,0
Sat Feb 05 2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Sun Feb 06 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Feb 07 2022,15,306.82,17.32,506,38,0,7,6,2.43,206,55,3048,176,162,0.38,0,0,0,0,0.35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tue Feb 08 2022,21,331.58,16.77,539,30,0,1,5,14.34,427,58,3807,228,357,0.84,1.67,0.97,0,3,0.14,0,0,0,0,3,2,2,0,0,2,2,0,0,0,0
Wed Feb 09 2022,24,338.82,12.85,632,24,0,0,4,7.39,203,34,3276,255,153,0,0.56,0,0,0.01,0.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thu Feb 10 2022,18,339.27,12.69,433,24,1,2,4,7.1,182,23,2424,191,138,0.34,1.12,0,0,0,0.18,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
Fri Feb 11 2022,21,320.34,14.32,714,32,0,2,6,0.38,222,26,3380,236,156,0,0.56,0,0,0,0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sat Feb 12 2022,15,357.62,16.49,519,21,0,4,3,5.35,121,26,2506,151,95,1.64,1.12,0,0,0.4,0.03,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0
Sun Feb 13 2022,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Mon Feb 14 2022,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.84,0,0,0,0,0.01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Tue Feb 15 2022,15,306.82,23.4,537,43,0,5,8,19.13,288,41,4119,176,216,0.8,0,0,0,0,0.7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Wed Feb 16 2022,21,336,22.44,563,29,0,8,6,22.17,491,56,5048,225,310,0.47,1.67,12.71,0,6,0.09,0,0,0,0,3,1,1,0,0,31,31,0,0,0,0
Thu Feb 17 2022,24,372.41,13.11,528,33,0,9,9,8.06,211,40,3054,232,163,0.94,0.56,0,0,0.2,0.19,0,0.68,0,0,1,2,2,0,0,0,0,0,0,0,0
Fri Feb 18 2022,21,294.16,13.46,604,44,0,3,2,4.19,191,30,3459,257,143,0,1.12,0,0,0,0.14,0,0.56,0,0,2,0,0,0,0,0,0,0,0,0,0
Sat Feb 19 2022,18,372.41,8.64,298,15,0,1,1,5.19,89,23,1504,174,71,2.13,0.56,4.21,0,0.02,0.11,0,0,0,0,1,2,2,0,0,10,10,0,0,0,0
Sun Feb 20 2022,12,315.33,7.44,318,13,0,0,4,0.1,77,24,1027,137,60,0.35,0.56,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Mon Feb 21 2022,15,287.23,12.37,484,24,0,4,2,3.41,155,38,2314,188,105,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Feb 22 2022,18,328.93,29.37,534,42,6,6,12,29.42,585,400,5785,197,512,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Feb 23 2022,21,298.81,40.79,546,37,0,7,10,30.16,342,175,10320,253,268,1.16,0.56,0,0,0,0.2,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0
Thu Feb 24 2022,6,514.29,11.98,111,8,0,0,0,9.34,23,16,503,42,19,0.92,0,0,0,1.01,0,0,0.16,0,0,0,2,2,0,0,0,0,0,0,0,0
Fri Feb 25 2022,15,321.43,21.09,570,26,0,3,1,17.1,222,56,3543,168,175,0.51,0.56,0,0,0,0.46,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Sat Feb 26 2022,27,335.17,16.57,861,48,9,4,10,8.48,269,29,4822,290,200,0.34,4.46,0.47,0,0.36,0.37,0,0,0,0,8,1,1,0,0,1,1,0,0,0,0
Sun Feb 27 2022,42,336.75,16.06,788,40,6,7,16,31.36,439,108,7195,449,366,0.52,0.56,0,0,0.01,0.84,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Mon Feb 28 2022,33,366.67,41.67,1227,58,1,5,68,33.02,1629,1057,13502,324,1298,2.45,0.56,0,0,0,3.42,0,0.4,0,0,1,5,5,0,0,0,0,0,0,0,0
Tue Mar 01 2022,21,333.04,90.04,758,33,12,8,6,44.38,675,416,20620,227,559,0,0.53,0,0,0,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wed Mar 02 2022,24,372.41,10.88,552,21,1,0,2,0,142,18,2513,232,116,0,0,0,0,0.01,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 03 2022,18,288,15.42,455,37,0,8,8,5.54,227,88,3486,225,189,0.48,0,0,0,0,0.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Fri Mar 04 2022,24,374.03,9.51,382,22,2,2,1,11.33,147,19,2206,231,106,0.96,0,0,0,0,0.1,0,0.2,0,0,0,2,2,0,0,0,0,0,0,0,0
Sat Mar 05 2022,12,400,10.78,307,14,0,0,1,2.32,54,15,1164,108,40,0.35,0.53,0,0,0,0,0,0.32,0,0,1,1,1,0,0,0,0,0,0,0,0
Sun Mar 06 2022,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Mar 07 2022,15,303.37,13.92,248,28,0,3,3,7.59,158,25,2464,178,126,0.4,0,0,0,0,0.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tue Mar 08 2022,27,357.35,13.76,604,30,0,4,6,13.36,278,35,3742,272,200,1.26,0.53,0,0,0,0.39,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0
Wed Mar 09 2022,27,376.74,17.13,515,26,0,5,3,4.73,241,101,4420,258,179,0,0.53,0,0,0.12,0.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thu Mar 10 2022,9,334.02,14.29,314,13,0,1,1,1.01,35,22,1386,97,33,0.36,0.53,0,0,0.09,0.01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Fri Mar 11 2022,15,306.82,9.29,303,13,1,3,1,0,115,17,1626,176,81,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Mar 12 2022,6,372.41,9.72,153,10,5,0,1,0,36,14,564,58,30,1.28,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
Sun Mar 13 2022,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8,0,0,0,0,0.01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Mon Mar 14 2022,15,310.34,13.25,744,29,3,3,3,1.91,176,34,2306,174,115,1.3,0,0,0,0,0.12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
Tue Mar 15 2022,24,338.82,20.16,479,29,9,11,6,35.6,326,126,5140,255,275,1.26,0,0,0,0.67,0.25,0,1.28,0,0,0,3,3,0,0,0,0,0,0,0,0
Wed Mar 16 2022,15,315.79,17.08,458,26,2,3,3,0.9,143,26,2903,171,109,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 17 2022,18,317.65,9.66,527,27,2,0,4,2.94,128,19,1971,204,87,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Mar 18 2022,15,272.73,11.63,459,24,0,1,3,2.56,121,18,2302,198,87,0,0,0,0,0,0.15,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Mar 19 2022,27,331.74,15.68,507,33,0,3,12,14.52,343,98,4595,293,260,2.14,1.59,0,0,1,0.39,0,0.16,0,0,3,2,2,0,0,0,0,0,0,0,0
Sun Mar 20 2022,21,321.7,12.99,362,24,0,4,8,0,228,23,3052,235,167,0,0.53,0,0,0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mon Mar 21 2022,18,356.04,17.81,518,34,1,4,7,19.14,177,52,3223,182,130,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Mar 22 2022,15,271.36,26.37,417,29,1,5,9,23.63,327,150,5247,199,281,0,1.06,0.45,0,0.02,0.43,0,0.2,0,0,2,0,0,0,0,1,1,0,0,0,0
Wed Mar 23 2022,18,350.27,12.97,337,20,0,3,0,4.86,128,26,2386,185,91,0.49,0,0,0,1,0.16,0,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0
Thu Mar 24 2022,27,353.45,14.42,380,31,0,4,3,6.17,200,24,3952,275,149,0.94,0,0,0,0.01,0.22,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Fri Mar 25 2022,21,309.84,19.47,700,38,0,3,8,5.89,330,92,4751,244,223,1.05,0,0,0,0,0.35,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Sat Mar 26 2022,6,440.82,24.18,144,15,0,0,1,8.19,55,33,1185,49,30,0.89,1.06,0,0,0,0.01,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
Sun Mar 27 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Mar 28 2022,15,313.95,20.62,522,32,0,2,2,27.81,186,61,3546,172,158,1.08,0.53,0,0,0,0.6,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
Tue Mar 29 2022,6,490.91,14.48,74,8,1,0,0,13.81,40,21,637,44,31,0.99,1.06,0,0,0,0,0,0.16,0,0,2,2,2,0,0,0,0,0,0,0,0
Wed Mar 30 2022,12,360,9.21,179,17,0,3,1,0.45,57,16,1105,120,45,0.48,0,0,0,0,0.14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Thu Mar 31 2022,9,234.78,14.71,386,25,0,0,1,14.45,193,40,2000,138,130,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Apr 01 2022,27,331.74,6.92,500,24,2,5,1,0,150,19,2028,293,107,0,0,0,0,0,0.14,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Apr 02 2022,6,266.67,7.82,124,15,0,0,2,0,45,21,649,81,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Apr 03 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Apr 04 2022,0,0,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Apr 05 2022,18,317.65,8.54,478,26,0,1,0,0,131,16,1734,204,83,0.39,0,0,0,0,0.19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Wed Apr 06 2022,21,311.11,13.28,717,30,0,6,3,4.26,177,36,3213,243,123,0.52,0,0,0,0,0.18,0,0.16,0,0,0,1,1,0,0,0,0,0,0,0,0
Thu Apr 07 2022,24,367.66,11.07,469,24,4,3,1,1.73,156,25,2601,235,113,0,0,0,0,0,0.15,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Apr 08 2022,15,281.25,16.83,438,32,0,7,4,8.11,176,35,3231,192,113,0.93,1.67,0,0,0,0.3,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0
Sat Apr 09 2022,3,450,18.28,37,9,0,1,0,10.5,14,22,457,24,14,0.52,1.67,0.52,0,1.02,0.01,0,0,0,0,3,1,1,0,0,1,1,0,0,0,0
Sun Apr 10 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Apr 11 2022,6,266.67,13.6,266,21,0,2,1,9.44,114,52,1102,81,91,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Apr 12 2022,21,328.7,12.91,477,34,2,2,2,17.19,185,48,2996,230,134,0.52,0,0,0,0,0.34,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Wed Apr 13 2022,24,360,12.9,529,31,1,3,2,11.71,158,36,3083,240,115,1.82,0.56,0,0,0.01,0.19,0,0.4,0,0,1,3,2,1,0,0,0,0,0,0,0
Thu Apr 14 2022,33,351.48,9.47,711,35,0,3,6,6.14,294,26,3211,338,177,0.94,0.56,0,0,0,0.34,0,2.2,0,0,1,2,2,0,0,0,0,0,0,0,0
Fri Apr 15 2022,3,450,15.71,92,14,0,0,0,2.12,19,19,377,24,15,1.3,1.12,0,0,0,0,0,2,0,0,2,3,3,0,0,0,0,0,0,0,0
Sat Apr 16 2022,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sun Apr 17 2022,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Apr 18 2022,15,313.95,13.16,546,26,0,2,4,4.81,149,28,2264,172,110,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Apr 19 2022,18,341.05,17.83,565,26,0,2,1,10.51,168,39,3388,190,120,2.17,0.56,0,0,0,0.12,0,1.6,0,0,1,2,2,0,0,0,0,0,0,0,0
Wed Apr 20 2022,18,362.01,12.57,522,31,0,3,3,2.98,166,28,2250,179,114,0.52,0,0,0,0,0.25,0,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0
Thu Apr 21 2022,30,328.27,16.57,668,38,9,11,4,9.44,313,48,5453,329,190,0,1.12,0,0,0,0.17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Fri Apr 22 2022,27,318.69,12.48,632,26,7,24,3,0.1,202,21,3818,305,114,0,0,0,0,0,0.16,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Apr 23 2022,6,322.39,18.37,332,17,60,2,2,0,49,23,1231,67,44,0,0,0,0,2.04,0,0,0.8,0,0.01,0,0,0,0,0,0,0,0,0,0,0
Sun Apr 24 2022,45,355.26,25.9,817,47,0,5,7,23.06,623,161,11838,456,511,0.94,1.66,2.21,0,0,0.87,0,0.8,0,0,1,2,2,0,0,5,5,0,0,0,0
Mon Apr 25 2022,21,345.21,16.25,712,30,0,1,4,8.27,212,73,3542,219,149,1.05,0,0,0,0,0.35,0,1.2,0,0,0,2,2,0,0,0,0,0,0,0,0
Tue Apr 26 2022,36,350.27,18.2,1057,44,0,2,10,17.05,364,81,6715,370,238,2.37,1.67,5.32,0,0,0.62,0,0.36,0,0,3,5,5,0,0,10,10,0,0,0,0
Wed Apr 27 2022,27,329.49,32.64,815,35,9,3,10,23.31,633,373,9628,295,447,1.06,0,0.49,0,0.02,0.29,0,1.72,0,0,0,2,2,0,0,1,1,0,0,0,0
Thu Apr 28 2022,30,351.79,49.75,485,32,0,5,3,41.26,1055,832,15323,307,894,1.05,0,0,0,0,1.72,0,0.2,0,0,0,2,2,0,0,0,0,0,0,0,0
Fri Apr 29 2022,27,368.18,32.27,1126,41,2,27,0,22.85,349,106,8520,264,228,0.49,2.77,0,0,0.02,0.4,0,0.08,0,0,3,1,1,0,0,0,0,0,0,0,0
Sat Apr 30 2022,6,322.39,26.84,237,15,21,5,0,9.12,91,38,1798,67,79,0.48,0,0,0,0.03,0,0,4.96,0,0,0,1,1,0,0,0,0,0,0,0,0
Sun May 01 2022,0,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon May 02 2022,18,364.04,17.24,367,29,0,5,4,4.73,198,76,3068,178,139,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue May 03 2022,18,300,17.47,465,29,0,6,2,14.5,216,79,3773,216,142,0,0,0,0,0,0.14,0,0.8,0,0.01,0,0,0,0,0,0,0,0,0,0,0
Wed May 04 2022,21,320.34,23.23,995,44,3,23,7,11.54,284,78,5483,236,202,0,0.5,0,0,0.01,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thu May 05 2022,18,346.52,15.1,388,30,0,1,3,2.2,155,33,2824,187,91,0.36,0.5,0,0,0.02,0.15,0,5.48,0,0,1,1,1,0,0,0,0,0,0,0,0
Fri May 06 2022,21,330.13,19.65,484,28,24,9,1,7.82,254,60,4500,229,190,0.48,0,0,0,0,0.34,0,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0
Sat May 07 2022,9,372.41,24.11,273,20,0,4,3,23.64,77,33,2098,87,68,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun May 08 2022,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.87,0,0,0,0,0.01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Mon May 09 2022,18,352.17,13.89,411,28,0,3,2,14.44,159,59,2555,184,114,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue May 10 2022,21,350,17.06,527,32,0,0,4,14.73,168,37,3686,216,129,2.92,1,0,0,0.02,0.1,0,0.56,0,0,2,2,1,0,1,0,0,0,0,0,0
Wed May 11 2022,21,312.4,13.44,444,33,1,7,6,4.75,224,39,3239,242,151,0,0.5,0,0,0,0.12,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0
Thu May 12 2022,27,395.12,16.73,782,33,10,4,1,9.46,201,28,4100,246,118,0.47,0,0,0,0,0.11,0,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0
Fri May 13 2022,21,325.86,17.84,474,27,14,6,3,10.39,216,39,4156,232,131,1.61,1.5,0,0,0.02,0.11,0,1.76,0,0,3,3,2,1,0,0,0,0,0,0,0
Sat May 14 2022,6,348.39,16.48,129,11,10,2,0,0,26,20,1022,62,22,0.95,0.5,0,0,0.01,0,0,0.8,0,0,1,2,2,0,0,0,0,0,0,0,0
Sun May 15 2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Mon May 16 2022,15,305.08,20.12,653,37,1,7,1,16.94,186,48,3541,177,128,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
